PERMNO,date,TICKER,PERMCO,RET,dateff,mktrf,smb,hml,rf,umd
78405,8/31/2004,RCI,26164,-0.009471,,,,,,
78405,9/30/2004,RCI,26164,0.13667,,,,,,
78405,10/29/2004,RCI,26164,0.14003,,,,,,
78405,11/30/2004,RCI,26164,0.048177,,,,,,
78405,12/31/2004,RCI,26164,0.084547,,,,,,
78405,1/31/2005,RCI,26164,0.024092,,,,,,
78405,2/28/2005,RCI,26164,0.011202,,,,,,
78405,3/31/2005,RCI,26164,0.005908,,,,,,
78405,4/29/2005,RCI,26164,0.0558,,,,,,
78405,5/31/2005,RCI,26164,0.05459,,,,,,
78405,6/30/2005,RCI,26164,0.085405,,,,,,
78405,7/29/2005,RCI,26164,0.123175,,,,,,
78405,8/31/2005,RCI,26164,0.005416,,,,,,
78405,9/30/2005,RCI,26164,0.062483,,,,,,
78405,10/31/2005,RCI,26164,0.002028,,,,,,
78405,11/30/2005,RCI,26164,-0.033392,,,,,,
78405,12/30/2005,RCI,26164,0.1077,,,,,,
78405,1/31/2006,RCI,26164,0.044487,,,,,,
78405,2/28/2006,RCI,26164,-0.093113,,,,,,
78405,3/31/2006,RCI,26164,-0.046965,,,,,,
78405,4/28/2006,RCI,26164,0.111927,,,,,,
78405,5/31/2006,RCI,26164,-0.016266,,,,,,
78405,6/30/2006,RCI,26164,-0.030283,,,,,,
78405,7/31/2006,RCI,26164,0.056931,,,,,,
78405,8/31/2006,RCI,26164,0.207494,,,,,,
78405,9/29/2006,RCI,26164,0.064197,,,,,,
78405,10/31/2006,RCI,26164,0.090213,,,,,,
78405,11/30/2006,RCI,26164,0.023236,,,,,,
78405,12/29/2006,RCI,26164,-0.025166,,,,,,
78405,1/31/2007,RCI,26164,0.038591,,,,,,
78405,2/28/2007,RCI,26164,0.054927,,,,,,
78405,3/30/2007,RCI,26164,0.004415,,,,,,
78405,4/30/2007,RCI,26164,0.164835,,,,,,
78405,5/31/2007,RCI,26164,0.087264,,,,,,
78405,6/29/2007,RCI,26164,0.026944,,,,,,
78405,7/31/2007,RCI,26164,0.065898,,,,,,
78405,8/31/2007,RCI,26164,-0.000221,,,,,,
78405,9/28/2007,RCI,26164,0.008136,,,,,,
78405,10/31/2007,RCI,26164,0.119262,,,,,,
78405,11/30/2007,RCI,26164,-0.178571,,,,,,
78405,12/31/2007,RCI,26164,0.083956,,,,,,
78405,1/31/2008,RCI,26164,-0.15337,,,,,,
78405,2/29/2008,RCI,26164,0.032629,,,,,,
78405,3/31/2008,RCI,26164,-0.085602,,,,,,
78405,4/30/2008,RCI,26164,0.242205,,,,,,
78405,5/30/2008,RCI,26164,-0.008132,,,,,,
78405,6/30/2008,RCI,26164,-0.121563,,,,,,
78405,7/31/2008,RCI,26164,-0.123383,,,,,,
78405,8/29/2008,RCI,26164,0.074619,,,,,,
78405,9/30/2008,RCI,26164,-0.08126,,,,,,
78405,10/31/2008,RCI,26164,-0.12485,,,,,,
78405,11/28/2008,RCI,26164,-0.062284,,,,,,
78405,12/31/2008,RCI,26164,0.110783,,,,,,
78405,1/30/2009,RCI,26164,-0.06383,,,,,,
78405,2/27/2009,RCI,26164,-0.166903,,,,,,
78405,3/31/2009,RCI,26164,-0.017265,,,,,,
78405,4/30/2009,RCI,26164,0.076654,,,,,,
78405,5/29/2009,RCI,26164,0.224543,,,,,,
78405,6/30/2009,RCI,26164,-0.137353,,,,,,
78405,7/31/2009,RCI,26164,0.081165,,,,,,
78405,8/31/2009,RCI,26164,-0.011135,,,,,,
78405,9/30/2009,RCI,26164,0.03389,,,,,,
78405,10/30/2009,RCI,26164,0.038298,,,,,,
78405,11/30/2009,RCI,26164,0.042879,,,,,,
78405,12/31/2009,RCI,26164,0.024455,,,,,,
78405,1/29/2010,RCI,26164,0.008387,,,,,,
78405,2/26/2010,RCI,26164,0.056622,,,,,,
78405,3/31/2010,RCI,26164,0.042646,,,,,,
78405,4/30/2010,RCI,26164,0.043364,,,,,,
78405,5/28/2010,RCI,26164,-0.035587,,,,,,
78405,6/30/2010,RCI,26164,-0.03732,,,,,,
78405,7/30/2010,RCI,26164,0.059829,,,,,,
78405,8/31/2010,RCI,26164,0.002592,,,,,,
78405,9/30/2010,RCI,26164,0.084137,,,,,,
78405,10/29/2010,RCI,26164,-0.026182,,,,,,
78405,11/30/2010,RCI,26164,-0.019568,,,,,,
78405,12/31/2010,RCI,26164,-0.022304,,,,,,
78405,1/31/2011,RCI,26164,0.008374,,,,,,
78405,2/28/2011,RCI,26164,0.010882,,,,,,
78405,3/31/2011,RCI,26164,0.0414,,,,,,
78405,4/29/2011,RCI,26164,0.039286,,,,,,
78405,5/31/2011,RCI,26164,0.010838,,,,,,
78405,6/30/2011,RCI,26164,0.04294,,,,,,
78405,7/29/2011,RCI,26164,-0.034413,,,,,,
78405,8/31/2011,RCI,26164,0.01913,,,,,,
78405,9/30/2011,RCI,26164,-0.111193,,,,,,
78405,10/31/2011,RCI,26164,0.062555,,,,,,
78405,11/30/2011,RCI,26164,0.018707,,,,,,
78405,12/30/2011,RCI,26164,0.049336,,,,,,
78405,1/31/2012,RCI,26164,-0.001558,,,,,,
78405,2/29/2012,RCI,26164,-0.003901,,,,,,
78405,3/30/2012,RCI,26164,0.046964,,,,,,
78405,4/30/2012,RCI,26164,-0.059698,,,,,,
78405,5/31/2012,RCI,26164,-0.0809,,,,,,
78405,6/29/2012,RCI,26164,0.066562,,,,,,
78405,7/31/2012,RCI,26164,0.08285,,,,,,
78405,8/31/2012,RCI,26164,0.030094,,,,,,
78405,9/28/2012,RCI,26164,0.010282,,,,,,
78405,10/31/2012,RCI,26164,0.087129,,,,,,
78405,11/30/2012,RCI,26164,0.005692,,,,,,
78405,12/31/2012,RCI,26164,0.039626,,,,,,
78405,1/31/2013,RCI,26164,0.021309,,,,,,
78405,2/28/2013,RCI,26164,0.02151,,,,,,
78405,3/28/2013,RCI,26164,0.084096,,,,,,
78405,4/30/2013,RCI,26164,-0.033882,,,,,,
78405,5/31/2013,RCI,26164,-0.081492,,,,,,
78405,6/28/2013,RCI,26164,-0.125441,,,,,,
78405,7/31/2013,RCI,26164,0.018877,,,,,,
78405,8/30/2013,RCI,26164,-0.008513,,,,,,
78405,9/30/2013,RCI,26164,0.096713,,,,,,
78405,10/31/2013,RCI,26164,0.055801,,,,,,
78405,11/29/2013,RCI,26164,-0.012772,,,,,,
78405,12/31/2013,RCI,26164,0.018497,,,,,,
78405,1/31/2014,RCI,26164,-0.070939,,,,,,
78405,2/28/2014,RCI,26164,-0.080162,,,,,,
78405,3/31/2014,RCI,26164,0.082279,,,,,,
78405,4/30/2014,RCI,26164,-0.041506,,,,,,
78405,5/30/2014,RCI,26164,0.018379,,,,,,
78405,6/30/2014,RCI,26164,0.005424,,,,,,
78405,7/31/2014,RCI,26164,-0.030062,,,,,,
78405,8/29/2014,RCI,26164,0.044826,,,,,,
78405,9/30/2014,RCI,26164,-0.072416,,,,,,
78405,10/31/2014,RCI,26164,0.006147,,,,,,
78405,11/28/2014,RCI,26164,0.068792,,,,,,
78405,12/31/2014,RCI,26164,-0.024364,,,,,,
78405,1/30/2015,RCI,26164,-0.083119,,,,,,
78405,2/27/2015,RCI,26164,-0.006736,,,,,,
78405,3/31/2015,RCI,26164,-0.043144,,,,,,
78405,4/30/2015,RCI,26164,0.066607,,,,,,
78405,5/29/2015,RCI,26164,-0.038925,,,,,,
78405,6/30/2015,RCI,26164,0.046556,,,,,,
78405,7/31/2015,RCI,26164,-0.012665,,,,,,
78405,8/31/2015,RCI,26164,-0.027366,,,,,,
78405,9/30/2015,RCI,26164,0.02116,,,,,,
78405,10/30/2015,RCI,26164,0.154292,,,,,,
78405,11/30/2015,RCI,26164,-0.032663,,,,,,
78405,12/31/2015,RCI,26164,-0.095731,,,,,,
78405,1/29/2016,RCI,26164,-0.007835,,,,,,
78405,2/29/2016,RCI,26164,0.080725,,,,,,
78405,3/31/2016,RCI,26164,0.092823,,,,,,
78405,4/29/2016,RCI,26164,-0.028486,,,,,,
78405,5/31/2016,RCI,26164,-0.018261,,,,,,
78405,6/30/2016,RCI,26164,0.068247,,,,,,
78405,7/29/2016,RCI,26164,0.093317,,,,,,
78405,8/31/2016,RCI,26164,-0.031243,,,,,,
78405,9/30/2016,RCI,26164,0.000052,,,,,,
78405,10/31/2016,RCI,26164,-0.051627,,,,,,
78405,11/30/2016,RCI,26164,-0.040517,,,,,,
78405,12/30/2016,RCI,26164,0.008739,,,,,,
78405,1/31/2017,RCI,26164,0.124935,,,,,,
78405,2/28/2017,RCI,26164,-0.031336,,,,,,
78405,3/31/2017,RCI,26164,0.060352,,,,,,
78405,4/28/2017,RCI,26164,0.037087,,,,,,
78405,5/31/2017,RCI,26164,0.017008,,,,,,
78405,6/30/2017,RCI,26164,0.019864,,,,,,
78405,7/31/2017,RCI,26164,0.101462,,,,,,
78405,8/31/2017,RCI,26164,0.003269,,,,,,
78405,9/29/2017,RCI,26164,-0.004517,,,,,,
78405,10/31/2017,RCI,26164,0.006985,,,,,,
78405,11/30/2017,RCI,26164,-0.000771,,,,,,
78405,12/29/2017,RCI,26164,-0.010718,,,,,,
78405,1/31/2018,RCI,26164,-0.041822,,,,,,
78405,2/28/2018,RCI,26164,-0.076025,,,,,,
78405,3/29/2018,RCI,26164,-0.000849,,,,,,
78405,4/30/2018,RCI,26164,0.056625,,,,,,
78405,5/31/2018,RCI,26164,-0.006143,,,,,,
78405,6/29/2018,RCI,26164,0.019401,,,,,,
78405,7/31/2018,RCI,26164,0.07185,,,,,,
78405,8/31/2018,RCI,26164,0.018479,,,,,,
78405,9/28/2018,RCI,26164,-0.000615,,,,,,
78405,10/31/2018,RCI,26164,0.001945,,,,,,
78405,11/30/2018,RCI,26164,0.035721,,,,,,
78405,12/31/2018,RCI,26164,-0.032426,,,,,,
78405,1/31/2019,RCI,26164,0.054819,,,,,,
78405,2/28/2019,RCI,26164,0.022748,,,,,,
78405,3/29/2019,RCI,26164,-0.020027,,,,,,
78405,4/30/2019,RCI,26164,-0.065032,,,,,,
78405,5/31/2019,RCI,26164,0.045111,,,,,,
78405,6/28/2019,RCI,26164,0.024782,,,,,,
78405,7/31/2019,RCI,26164,-0.030456,,,,,,
78405,8/30/2019,RCI,26164,-0.045674,,,,,,
78405,9/30/2019,RCI,26164,-0.008317,,,,,,
78405,10/31/2019,RCI,26164,-0.033655,,,,,,
78405,11/29/2019,RCI,26164,0.025908,,,,,,
78405,12/31/2019,RCI,26164,0.035963,,,,,,
78405,1/31/2020,RCI,26164,0.008053,,,,,,
78405,2/28/2020,RCI,26164,-0.083483,,,,,,
78405,3/31/2020,RCI,26164,-0.086909,,,,,,
78405,4/30/2020,RCI,26164,0.006983,,,,,,
78405,5/29/2020,RCI,26164,0.001913,,,,,,
78405,6/30/2020,RCI,26164,-0.031907,,,,,,
78405,7/31/2020,RCI,26164,0.016173,,,,,,
78405,8/31/2020,RCI,26164,0.019099,,,,,,
78405,9/30/2020,RCI,26164,-0.038158,,,,,,
78405,10/30/2020,RCI,26164,0.024212,,,,,,
78405,11/30/2020,RCI,26164,0.160305,,,,,,
78405,12/31/2020,RCI,26164,-0.002959,,,,,,
78405,1/29/2021,RCI,26164,-0.03241,,,,,,
78405,2/26/2021,RCI,26164,-0.040595,,,,,,
78405,3/31/2021,RCI,26164,0.075025,,,,,,
78405,4/30/2021,RCI,26164,0.067896,,,,,,
78405,5/28/2021,RCI,26164,0.049157,,,,,,
78405,6/30/2021,RCI,26164,0.036852,,,,,,
78405,7/30/2021,RCI,26164,-0.039706,,,,,,
78405,8/31/2021,RCI,26164,-0.00098,,,,,,
78405,9/30/2021,RCI,26164,-0.077341,,,,,,
78405,10/29/2021,RCI,26164,-0.001286,,,,,,
78405,11/30/2021,RCI,26164,-0.040575,,,,,,
78405,12/31/2021,RCI,26164,0.074636,,,,,,
78405,1/31/2022,RCI,26164,0.064875,,,,,,
78405,2/28/2022,RCI,26164,0.017744,,,,,,
78405,3/31/2022,RCI,26164,0.106922,,,,,,
78405,4/29/2022,RCI,26164,-0.040352,,,,,,
78405,5/31/2022,RCI,26164,-0.058575,,,,,,
78405,6/30/2022,RCI,26164,-0.057956,,,,,,
78405,7/29/2022,RCI,26164,-0.040501,,,,,,
78405,8/31/2022,RCI,26164,-0.063098,,,,,,
78405,9/30/2022,RCI,26164,-0.09615,,,,,,
78405,10/31/2022,RCI,26164,0.080436,,,,,,
78405,11/30/2022,RCI,26164,0.107829,,,,,,
78405,12/30/2022,RCI,26164,0.023329,,,,,,
78405,1/31/2023,RCI,26164,0.038642,,,,,,
78405,2/28/2023,RCI,26164,-0.017883,,,,,,
78405,3/31/2023,RCI,26164,-0.022122,,,,,,
78405,4/28/2023,RCI,26164,0.065358,,,,,,
78405,5/31/2023,RCI,26164,-0.102247,,,,,,
78405,6/30/2023,RCI,26164,0.037742,,,,,,
78405,7/31/2023,RCI,26164,-0.040754,,,,,,
78405,8/31/2023,RCI,26164,-0.070809,,,,,,
78405,9/29/2023,RCI,26164,-0.047288,,,,,,
78405,10/31/2023,RCI,26164,-0.034644,,,,,,
78405,11/30/2023,RCI,26164,0.162979,,,,,,
78405,12/29/2023,RCI,26164,0.094623,,,,,,
78045,12/31/2003,MGA,26268,0.03237,,,,,,
78045,1/30/2004,MGA,26268,0.014116,,,,,,
78045,2/27/2004,MGA,26268,-0.021927,,,,,,
78045,3/31/2004,MGA,26268,0.001763,,,,,,
78045,4/30/2004,MGA,26268,-0.003788,,,,,,
78045,5/28/2004,MGA,26268,0.021293,,,,,,
78045,6/30/2004,MGA,26268,0.06197,,,,,,
78045,7/30/2004,MGA,26268,-0.054831,,,,,,
78045,8/31/2004,MGA,26268,-0.069814,,,,,,
78045,9/30/2004,MGA,26268,-0.005638,,,,,,
78045,10/29/2004,MGA,26268,-0.015254,,,,,,
78045,11/30/2004,MGA,26268,0.089925,,,,,,
78045,12/31/2004,MGA,26268,0.04322,,,,,,
78045,1/31/2005,MGA,26268,-0.082496,,,,,,
78045,2/28/2005,MGA,26268,-0.023633,,,,,,
78045,3/31/2005,MGA,26268,-0.090196,,,,,,
78045,4/29/2005,MGA,26268,-0.086248,,,,,,
78045,5/31/2005,MGA,26268,0.118763,,,,,,
78045,6/30/2005,MGA,26268,0.03426,,,,,,
78045,7/29/2005,MGA,26268,0.096105,,,,,,
78045,8/31/2005,MGA,26268,-0.042283,,,,,,
78045,9/30/2005,MGA,26268,0.019058,,,,,,
78045,10/31/2005,MGA,26268,-0.068661,,,,,,
78045,11/30/2005,MGA,26268,-0.006311,,,,,,
78045,12/30/2005,MGA,26268,0.044702,,,,,,
78045,1/31/2006,MGA,26268,0.028063,,,,,,
78045,2/28/2006,MGA,26268,0.005676,,,,,,
78045,3/31/2006,MGA,26268,0.022172,,,,,,
78045,4/28/2006,MGA,26268,0.036464,,,,,,
78045,5/31/2006,MGA,26268,-0.006119,,,,,,
78045,6/30/2006,MGA,26268,-0.072432,,,,,,
78045,7/31/2006,MGA,26268,0.02112,,,,,,
78045,8/31/2006,MGA,26268,-0.015784,,,,,,
78045,9/29/2006,MGA,26268,0.01501,,,,,,
78045,10/31/2006,MGA,26268,0.024237,,,,,,
78045,11/30/2006,MGA,26268,0.03262,,,,,,
78045,12/29/2006,MGA,26268,0.048009,,,,,,
78045,1/31/2007,MGA,26268,-0.030168,,,,,,
78045,2/28/2007,MGA,26268,-0.058244,,,,,,
78045,3/30/2007,MGA,26268,0.023515,,,,,,
78045,4/30/2007,MGA,26268,0.053788,,,,,,
78045,5/31/2007,MGA,26268,0.129375,,,,,,
78045,6/29/2007,MGA,26268,0.020639,,,,,,
78045,7/31/2007,MGA,26268,-0.036048,,,,,,
78045,8/31/2007,MGA,26268,0.023943,,,,,,
78045,9/28/2007,MGA,26268,0.076691,,,,,,
78045,10/31/2007,MGA,26268,-0.016094,,,,,,
78045,11/30/2007,MGA,26268,-0.106902,,,,,,
78045,12/31/2007,MGA,26268,-0.045568,,,,,,
78045,1/31/2008,MGA,26268,-0.020266,,,,,,
78045,2/29/2008,MGA,26268,-0.070939,,,,,,
78045,3/31/2008,MGA,26268,-0.009562,,,,,,
78045,4/30/2008,MGA,26268,0.034373,,,,,,
78045,5/30/2008,MGA,26268,-0.035776,,,,,,
78045,6/30/2008,MGA,26268,-0.172626,,,,,,
78045,7/31/2008,MGA,26268,-0.002363,,,,,,
78045,8/29/2008,MGA,26268,-0.024873,,,,,,
78045,9/30/2008,MGA,26268,-0.106164,,,,,,
78045,10/31/2008,MGA,26268,-0.342254,,,,,,
78045,11/28/2008,MGA,26268,-0.159786,,,,,,
78045,12/31/2008,MGA,26268,0.064746,,,,,,
78045,1/30/2009,MGA,26268,-0.070164,,,,,,
78045,2/27/2009,MGA,26268,-0.077973,,,,,,
78045,3/31/2009,MGA,26268,0.049493,,,,,,
78045,4/30/2009,MGA,26268,0.269533,,,,,,
78045,5/29/2009,MGA,26268,-0.045053,,,,,,
78045,6/30/2009,MGA,26268,0.302498,,,,,,
78045,7/31/2009,MGA,26268,0.206439,,,,,,
78045,8/31/2009,MGA,26268,-0.103022,,,,,,
78045,9/30/2009,MGA,26268,-0.069788,,,,,,
78045,10/30/2009,MGA,26268,-0.067968,,,,,,
78045,11/30/2009,MGA,26268,0.220792,,,,,,
78045,12/31/2009,MGA,26268,0.045473,,,,,,
78045,1/29/2010,MGA,26268,0.08877,,,,,,
78045,2/26/2010,MGA,26268,0.034865,,,,,,
78045,3/31/2010,MGA,26268,0.085278,,,,,,
78045,4/30/2010,MGA,26268,0.061601,,,,,,
78045,5/28/2010,MGA,26268,0.030612,,,,,,
78045,6/30/2010,MGA,26268,-0.02267,,,,,,
78045,7/30/2010,MGA,26268,0.132201,,,,,,
78045,8/31/2010,MGA,26268,0.045394,,,,,,
78045,9/30/2010,MGA,26268,0.057734,,,,,,
78045,10/29/2010,MGA,26268,0.100656,,,,,,
78045,11/30/2010,MGA,26268,0.056329,,,,,,
78045,12/31/2010,MGA,26268,0.09152,,,,,,
78045,1/31/2011,MGA,26268,0.1225,,,,,,
78045,2/28/2011,MGA,26268,-0.15436,,,,,,
78045,3/31/2011,MGA,26268,-0.024311,,,,,,
78045,4/29/2011,MGA,26268,0.069714,,,,,,
78045,5/31/2011,MGA,26268,-0.04878,,,,,,
78045,6/30/2011,MGA,26268,0.114227,,,,,,
78045,7/29/2011,MGA,26268,-0.09752,,,,,,
78045,8/31/2011,MGA,26268,-0.214476,,,,,,
78045,9/30/2011,MGA,26268,-0.133736,,,,,,
78045,10/31/2011,MGA,26268,0.157113,,,,,,
78045,11/30/2011,MGA,26268,-0.061599,,,,,,
78045,12/30/2011,MGA,26268,-0.06301,,,,,,
78045,1/31/2012,MGA,26268,0.241069,,,,,,
78045,2/29/2012,MGA,26268,0.150943,,,,,,
78045,3/30/2012,MGA,26268,0.009142,,,,,,
78045,4/30/2012,MGA,26268,-0.081902,,,,,,
78045,5/31/2012,MGA,26268,-0.074264,,,,,,
78045,6/29/2012,MGA,26268,-0.020844,,,,,,
78045,7/31/2012,MGA,26268,0.014192,,,,,,
78045,8/31/2012,MGA,26268,0.087831,,,,,,
78045,9/28/2012,MGA,26268,0,,,,,,
78045,10/31/2012,MGA,26268,0.026583,,,,,,
78045,11/30/2012,MGA,26268,0.051678,,,,,,
78045,12/31/2012,MGA,26268,0.077321,,,,,,
78045,1/31/2013,MGA,26268,0.044582,,,,,,
78045,2/28/2013,MGA,26268,0.018565,,,,,,
78045,3/28/2013,MGA,26268,0.108982,,,,,,
78045,4/30/2013,MGA,26268,0.025043,,,,,,
78045,5/31/2013,MGA,26268,0.112515,,,,,,
78045,6/28/2013,MGA,26268,0.069048,,,,,,
78045,7/31/2013,MGA,26268,0.073575,,,,,,
78045,8/30/2013,MGA,26268,0.013733,,,,,,
78045,9/30/2013,MGA,26268,0.069569,,,,,,
78045,10/31/2013,MGA,26268,0.025921,,,,,,
78045,11/29/2013,MGA,26268,-0.035891,,,,,,
78045,12/31/2013,MGA,26268,0.008852,,,,,,
78045,1/31/2014,MGA,26268,0.034,,,,,,
78045,2/28/2014,MGA,26268,0.050324,,,,,,
78045,3/31/2014,MGA,26268,0.084942,,,,,,
78045,4/30/2014,MGA,26268,0.017444,,,,,,
78045,5/30/2014,MGA,26268,0.048066,,,,,,
78045,6/30/2014,MGA,26268,0.053069,,,,,,
78045,7/31/2014,MGA,26268,-0.003248,,,,,,
78045,8/29/2014,MGA,26268,0.060056,,,,,,
78045,9/30/2014,MGA,26268,-0.163567,,,,,,
78045,10/31/2014,MGA,26268,0.040038,,,,,,
78045,11/28/2014,MGA,26268,0.094418,,,,,,
78045,12/31/2014,MGA,26268,0.009661,,,,,,
78045,1/30/2015,MGA,26268,-0.11657,,,,,,
78045,2/27/2015,MGA,26268,0.134764,,,,,,
78045,3/31/2015,MGA,26268,-0.011013,,,,,,
78045,4/30/2015,MGA,26268,-0.060194,,,,,,
78045,5/29/2015,MGA,26268,0.144755,,,,,,
78045,6/30/2015,MGA,26268,-0.024691,,,,,,
78045,7/31/2015,MGA,26268,-0.030843,,,,,,
78045,8/31/2015,MGA,26268,-0.09106,,,,,,
78045,9/30/2015,MGA,26268,-0.023989,,,,,,
78045,10/30/2015,MGA,26268,0.098313,,,,,,
78045,11/30/2015,MGA,26268,-0.134079,,,,,,
78045,12/31/2015,MGA,26268,-0.107394,,,,,,
78045,1/29/2016,MGA,26268,-0.147189,,,,,,
78045,2/29/2016,MGA,26268,0.123157,,,,,,
78045,3/31/2016,MGA,26268,0.112227,,,,,,
78045,4/29/2016,MGA,26268,-0.021881,,,,,,
78045,5/31/2016,MGA,26268,-0.02951,,,,,,
78045,6/30/2016,MGA,26268,-0.134715,,,,,,
78045,7/29/2016,MGA,26268,0.0998,,,,,,
78045,8/31/2016,MGA,26268,0.051335,,,,,,
78045,9/30/2016,MGA,26268,0.065757,,,,,,
78045,10/31/2016,MGA,26268,-0.044238,,,,,,
78045,11/30/2016,MGA,26268,-0.008526,,,,,,
78045,12/30/2016,MGA,26268,0.07293,,,,,,
78045,1/31/2017,MGA,26268,-0.002765,,,,,,
78045,2/28/2017,MGA,26268,-0.009704,,,,,,
78045,3/31/2017,MGA,26268,0.013416,,,,,,
78045,4/28/2017,MGA,26268,-0.032206,,,,,,
78045,5/31/2017,MGA,26268,0.078884,,,,,,
78045,6/30/2017,MGA,26268,0.034383,,,,,,
78045,7/31/2017,MGA,26268,0.029355,,,,,,
78045,8/31/2017,MGA,26268,0.014364,,,,,,
78045,9/29/2017,MGA,26268,0.109771,,,,,,
78045,10/31/2017,MGA,26268,0.021918,,,,,,
78045,11/30/2017,MGA,26268,0.031622,,,,,,
78045,12/29/2017,MGA,26268,0.011964,,,,,,
78045,1/31/2018,MGA,26268,0.00847,,,,,,
78045,2/28/2018,MGA,26268,-0.038145,,,,,,
78045,3/29/2018,MGA,26268,0.031108,,,,,,
78045,4/30/2018,MGA,26268,0.047028,,,,,,
78045,5/31/2018,MGA,26268,0.091525,,,,,,
78045,6/29/2018,MGA,26268,-0.092711,,,,,,
78045,7/31/2018,MGA,26268,0.045587,,,,,,
78045,8/31/2018,MGA,26268,-0.104146,,,,,,
78045,9/28/2018,MGA,26268,-0.029379,,,,,,
78045,10/31/2018,MGA,26268,-0.062631,,,,,,
78045,11/30/2018,MGA,26268,0.019496,,,,,,
78045,12/31/2018,MGA,26268,-0.08863,,,,,,
78045,1/31/2019,MGA,26268,0.164136,,,,,,
78045,2/28/2019,MGA,26268,-0.003402,,,,,,
78045,3/29/2019,MGA,26268,-0.069695,,,,,,
78045,4/30/2019,MGA,26268,0.14274,,,,,,
78045,5/31/2019,MGA,26268,-0.221693,,,,,,
78045,6/28/2019,MGA,26268,0.157429,,,,,,
78045,7/31/2019,MGA,26268,0.014487,,,,,,
78045,8/30/2019,MGA,26268,0.001091,,,,,,
78045,9/30/2019,MGA,26268,0.064259,,,,,,
78045,10/31/2019,MGA,26268,0.00825,,,,,,
78045,11/29/2019,MGA,26268,0.030035,,,,,,
78045,12/31/2019,MGA,26268,-0.003272,,,,,,
78045,1/31/2020,MGA,26268,-0.075675,,,,,,
78045,2/28/2020,MGA,26268,-0.096074,,,,,,
78045,3/31/2020,MGA,26268,-0.294631,,,,,,
78045,4/30/2020,MGA,26268,0.222744,,,,,,
78045,5/29/2020,MGA,26268,0.090956,,,,,,
78045,6/30/2020,MGA,26268,0.055714,,,,,,
78045,7/31/2020,MGA,26268,0.036829,,,,,,
78045,8/31/2020,MGA,26268,0.061512,,,,,,
78045,9/30/2020,MGA,26268,-0.058836,,,,,,
78045,10/30/2020,MGA,26268,0.117158,,,,,,
78045,11/30/2020,MGA,26268,0.209548,,,,,,
78045,12/31/2020,MGA,26268,0.152719,,,,,,
78045,1/29/2021,MGA,26268,-0.007768,,,,,,
78045,2/26/2021,MGA,26268,0.198576,,,,,,
78045,3/31/2021,MGA,26268,0.050713,,,,,,
78045,4/30/2021,MGA,26268,0.072467,,,,,,
78045,5/28/2021,MGA,26268,0.0699,,,,,,
78045,6/30/2021,MGA,26268,-0.079034,,,,,,
78045,7/30/2021,MGA,26268,-0.095099,,,,,,
78045,8/31/2021,MGA,26268,-0.053561,,,,,,
78045,9/30/2021,MGA,26268,-0.046509,,,,,,
78045,10/29/2021,MGA,26268,0.080542,,,,,,
78045,11/30/2021,MGA,26268,-0.06925,,,,,,
78045,12/31/2021,MGA,26268,0.075758,,,,,,
78045,1/31/2022,MGA,26268,-0.004077,,,,,,
78045,2/28/2022,MGA,26268,-0.073068,,,,,,
78045,3/31/2022,MGA,26268,-0.134105,,,,,,
78045,4/29/2022,MGA,26268,-0.062821,,,,,,
78045,5/31/2022,MGA,26268,0.084619,,,,,,
78045,6/30/2022,MGA,26268,-0.154344,,,,,,
78045,7/29/2022,MGA,26268,0.163206,,,,,,
78045,8/31/2022,MGA,26268,-0.088945,,,,,,
78045,9/30/2022,MGA,26268,-0.17859,,,,,,
78045,10/31/2022,MGA,26268,0.175243,,,,,,
78045,11/30/2022,MGA,26268,0.113224,,,,,,
78045,12/30/2022,MGA,26268,-0.087839,,,,,,
78045,1/31/2023,MGA,26268,0.155927,,,,,,
78045,2/28/2023,MGA,26268,-0.13474,,,,,,
78045,3/31/2023,MGA,26268,-0.038758,,,,,,
78045,4/28/2023,MGA,26268,-0.026321,,,,,,
78045,5/31/2023,MGA,26268,-0.064034,,,,,,
78045,6/30/2023,MGA,26268,0.16708,,,,,,
78045,7/31/2023,MGA,26268,0.139795,,,,,,
78045,8/31/2023,MGA,26268,-0.078502,,,,,,
78045,9/29/2023,MGA,26268,-0.088575,,,,,,
78045,10/31/2023,MGA,26268,-0.102966,,,,,,
78045,11/30/2023,MGA,26268,0.130588,,,,,,
78045,12/29/2023,MGA,26268,0.095901,,,,,,
86572,12/31/2003,DSGX,16384,-0.12963,,,,,,
86572,1/30/2004,DSGX,16384,0.106383,,,,,,
86572,2/27/2004,DSGX,16384,-0.038462,,,,,,
86572,3/31/2004,DSGX,16384,-0.23,,,,,,
86572,4/30/2004,DSGX,16384,-0.056277,,,,,,
86572,5/28/2004,DSGX,16384,-0.440367,,,,,,
86572,6/30/2004,DSGX,16384,-0.098361,,,,,,
86572,7/30/2004,DSGX,16384,0.027273,,,,,,
86572,8/31/2004,DSGX,16384,-0.088496,,,,,,
86572,9/30/2004,DSGX,16384,0.126214,,,,,,
86572,10/29/2004,DSGX,16384,-0.034483,,,,,,
86572,11/30/2004,DSGX,16384,0.571429,,,,,,
86572,12/31/2004,DSGX,16384,0.136364,,,,,,
86572,1/31/2005,DSGX,16384,-0.115,,,,,,
86572,2/28/2005,DSGX,16384,0.090395,,,,,,
86572,3/31/2005,DSGX,16384,-0.025907,,,,,,
